delineation,cbsa_code,bulletin,cbsa_title,cbsa_type,csa_code,csa_title,n_counties,n_metdivs,states,valid_from,valid_to
2020,25060,20-01,"Gulfport-Biloxi, MS",metropolitan,,,4,0,28,2020-03-06,2023-07-21
2020,25100,20-01,"Guymon, OK",micropolitan,,,1,0,40,2020-03-06,2023-07-21
2020,25180,20-01,"Hagerstown-Martinsburg, MD-WV",metropolitan,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",3,0,"24,54",2020-03-06,2023-07-21
2020,25200,20-01,"Hailey, ID",micropolitan,,,2,0,16,2020-03-06,2023-07-21
2020,25220,20-01,"Hammond, LA",metropolitan,406,"New Orleans-Metairie-Hammond, LA-MS",1,0,22,2020-03-06,2023-07-21
2020,25260,20-01,"Hanford-Corcoran, CA",metropolitan,260,"Fresno-Madera-Hanford, CA",1,0,06,2020-03-06,2023-07-21
2020,25300,20-01,"Hannibal, MO",micropolitan,448,"Quincy-Hannibal, IL-MO",2,0,29,2020-03-06,2023-07-21
2020,25420,20-01,"Harrisburg-Carlisle, PA",metropolitan,276,"Harrisburg-York-Lebanon, PA",3,0,42,2020-03-06,2023-07-21
2020,25460,20-01,"Harrison, AR",micropolitan,,,2,0,05,2020-03-06,2023-07-21
2020,25500,20-01,"Harrisonburg, VA",metropolitan,277,"Harrisonburg-Staunton, VA",2,0,51,2020-03-06,2023-07-21
2020,25540,20-01,"Hartford-East Hartford-Middletown, CT",metropolitan,278,"Hartford-East Hartford, CT",3,0,09,2020-03-06,2023-07-21
2020,25580,20-01,"Hastings, NE",micropolitan,,,1,0,31,2020-03-06,2023-07-21
2020,25620,20-01,"Hattiesburg, MS",metropolitan,279,"Hattiesburg-Laurel, MS",4,0,28,2020-03-06,2023-07-21
2020,25700,20-01,"Hays, KS",micropolitan,,,1,0,20,2020-03-06,2023-07-21
2020,25720,20-01,"Heber, UT",micropolitan,482,"Salt Lake City-Provo-Orem, UT",2,0,49,2020-03-06,2023-07-21
2020,25740,20-01,"Helena, MT",micropolitan,,,2,0,30,2020-03-06,2023-07-21
2020,25760,20-01,"Helena-West Helena, AR",micropolitan,,,1,0,05,2020-03-06,2023-07-21
2020,25780,20-01,"Henderson, NC",micropolitan,450,"Raleigh-Durham-Cary, NC",1,0,37,2020-03-06,2023-07-21
2020,25820,20-01,"Hereford, TX",micropolitan,,,1,0,48,2020-03-06,2023-07-21
2020,25840,20-01,"Hermiston-Pendleton, OR",micropolitan,,,2,0,41,2020-03-06,2023-07-21
2020,25860,20-01,"Hickory-Lenoir-Morganton, NC",metropolitan,,,4,0,37,2020-03-06,2023-07-21
2020,25880,20-01,"Hillsdale, MI",micropolitan,,,1,0,26,2020-03-06,2023-07-21
2020,25900,20-01,"Hilo, HI",micropolitan,,,1,0,15,2020-03-06,2023-07-21
2020,25940,20-01,"Hilton Head Island-Bluffton, SC",metropolitan,,,2,0,45,2020-03-06,2023-07-21
2020,25980,20-01,"Hinesville, GA",metropolitan,496,"Savannah-Hinesville-Statesboro, GA",2,0,13,2020-03-06,2023-07-21
2020,26020,20-01,"Hobbs, NM",micropolitan,,,1,0,35,2020-03-06,2023-07-21
2020,26090,20-01,"Holland, MI",micropolitan,266,"Grand Rapids-Kentwood-Muskegon, MI",1,0,26,2020-03-06,2023-07-21
2020,26140,20-01,"Homosassa Springs, FL",metropolitan,,,1,0,12,2020-03-06,2023-07-21
2020,26220,20-01,"Hood River, OR",micropolitan,,,1,0,41,2020-03-06,2023-07-21
2020,26260,20-01,"Hope, AR",micropolitan,,,2,0,05,2020-03-06,2023-07-21
2020,26300,20-01,"Hot Springs, AR",metropolitan,284,"Hot Springs-Malvern, AR",1,0,05,2020-03-06,2023-07-21
2020,26340,20-01,"Houghton, MI",micropolitan,,,2,0,26,2020-03-06,2023-07-21
2020,26380,20-01,"Houma-Thibodaux, LA",metropolitan,,,2,0,22,2020-03-06,2023-07-21
2020,26420,20-01,"Houston-The Woodlands-Sugar Land, TX",metropolitan,288,"Houston-The Woodlands, TX",9,0,48,2020-03-06,2023-07-21
2020,26460,20-01,"Hudson, NY",micropolitan,104,"Albany-Schenectady, NY",1,0,36,2020-03-06,2023-07-21
2020,26500,20-01,"Huntingdon, PA",micropolitan,107,"Altoona-Huntingdon, PA",1,0,42,2020-03-06,2023-07-21
2020,26540,20-01,"Huntington, IN",micropolitan,258,"Fort Wayne-Huntington-Auburn, IN",1,0,18,2020-03-06,2023-07-21
2020,26580,20-01,"Huntington-Ashland, WV-KY-OH",metropolitan,170,"Charleston-Huntington-Ashland, WV-OH-KY",7,0,"21,39,54",2020-03-06,2023-07-21
2020,26620,20-01,"Huntsville, AL",metropolitan,290,"Huntsville-Decatur, AL",2,0,01,2020-03-06,2023-07-21
2020,26660,20-01,"Huntsville, TX",micropolitan,288,"Houston-The Woodlands, TX",1,0,48,2020-03-06,2023-07-21
2020,26700,20-01,"Huron, SD",micropolitan,,,2,0,46,2020-03-06,2023-07-21
2020,26740,20-01,"Hutchinson, KS",micropolitan,,,1,0,20,2020-03-06,2023-07-21
2020,26780,20-01,"Hutchinson, MN",micropolitan,378,"Minneapolis-St. Paul, MN-WI",1,0,27,2020-03-06,2023-07-21
2020,26820,20-01,"Idaho Falls, ID",metropolitan,292,"Idaho Falls-Rexburg-Blackfoot, ID",3,0,16,2020-03-06,2023-07-21
2020,26860,20-01,"Indiana, PA",micropolitan,430,"Pittsburgh-New Castle-Weirton, PA-OH-WV",1,0,42,2020-03-06,2023-07-21
2020,26900,20-01,"Indianapolis-Carmel-Anderson, IN",metropolitan,294,"Indianapolis-Carmel-Muncie, IN",11,0,18,2020-03-06,2023-07-21
2020,26940,20-01,"Indianola, MS",micropolitan,185,"Cleveland-Indianola, MS",1,0,28,2020-03-06,2023-07-21
2020,26980,20-01,"Iowa City, IA",metropolitan,168,"Cedar Rapids-Iowa City, IA",2,0,19,2020-03-06,2023-07-21
2020,27020,20-01,"Iron Mountain, MI-WI",micropolitan,361,"Marinette-Iron Mountain, WI-MI",2,0,"26,55",2020-03-06,2023-07-21
2020,27060,20-01,"Ithaca, NY",metropolitan,296,"Ithaca-Cortland, NY",1,0,36,2020-03-06,2023-07-21
2020,27100,20-01,"Jackson, MI",metropolitan,,,1,0,26,2020-03-06,2023-07-21
2020,27140,20-01,"Jackson, MS",metropolitan,298,"Jackson-Vicksburg-Brookhaven, MS",7,0,28,2020-03-06,2023-07-21
2020,27160,20-01,"Jackson, OH",micropolitan,,,1,0,39,2020-03-06,2023-07-21
2020,27180,20-01,"Jackson, TN",metropolitan,297,"Jackson-Brownsville, TN",4,0,47,2020-03-06,2023-07-21
2020,27220,20-01,"Jackson, WY-ID",micropolitan,,,2,0,"16,56",2020-03-06,2023-07-21
2020,27260,20-01,"Jacksonville, FL",metropolitan,300,"Jacksonville-St. Marys-Palatka, FL-GA",5,0,12,2020-03-06,2023-07-21
2020,27300,20-01,"Jacksonville, IL",micropolitan,522,"Springfield-Jacksonville-Lincoln, IL",2,0,17,2020-03-06,2023-07-21
2020,27340,20-01,"Jacksonville, NC",metropolitan,,,1,0,37,2020-03-06,2023-07-21
2020,27380,20-01,"Jacksonville, TX",micropolitan,540,"Tyler-Jacksonville, TX",1,0,48,2020-03-06,2023-07-21
2020,27420,20-01,"Jamestown, ND",micropolitan,,,1,0,38,2020-03-06,2023-07-21
2020,27460,20-01,"Jamestown-Dunkirk-Fredonia, NY",micropolitan,,,1,0,36,2020-03-06,2023-07-21
2020,27500,20-01,"Janesville-Beloit, WI",metropolitan,357,"Madison-Janesville-Beloit, WI",1,0,55,2020-03-06,2023-07-21
2020,27530,20-01,"Jasper, AL",micropolitan,142,"Birmingham-Hoover-Talladega, AL",1,0,01,2020-03-06,2023-07-21
2020,27540,20-01,"Jasper, IN",micropolitan,,,2,0,18,2020-03-06,2023-07-21
2020,27580,20-01,"Jayuya, PR",micropolitan,,,1,0,72,2020-03-06,2023-07-21
2020,27600,20-01,"Jefferson, GA",micropolitan,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,0,13,2020-03-06,2023-07-21
2020,27620,20-01,"Jefferson City, MO",metropolitan,,,4,0,29,2020-03-06,2023-07-21
2020,27660,20-01,"Jennings, LA",micropolitan,324,"Lake Charles-Jennings, LA",1,0,22,2020-03-06,2023-07-21
2020,27700,20-01,"Jesup, GA",micropolitan,496,"Savannah-Hinesville-Statesboro, GA",1,0,13,2020-03-06,2023-07-21
2020,27740,20-01,"Johnson City, TN",metropolitan,304,"Johnson City-Kingsport-Bristol, TN-VA",3,0,47,2020-03-06,2023-07-21
2020,27780,20-01,"Johnstown, PA",metropolitan,306,"Johnstown-Somerset, PA",1,0,42,2020-03-06,2023-07-21
2020,27860,20-01,"Jonesboro, AR",metropolitan,308,"Jonesboro-Paragould, AR",2,0,05,2020-03-06,2023-07-21
2020,27900,20-01,"Joplin, MO",metropolitan,309,"Joplin-Miami, MO-OK",2,0,29,2020-03-06,2023-07-21
2020,27940,20-01,"Juneau, AK",micropolitan,,,1,0,02,2020-03-06,2023-07-21
2020,27980,20-01,"Kahului-Wailuku-Lahaina, HI",metropolitan,,,1,0,15,2020-03-06,2023-07-21
2020,28020,20-01,"Kalamazoo-Portage, MI",metropolitan,310,"Kalamazoo-Battle Creek-Portage, MI",1,0,26,2020-03-06,2023-07-21
2020,28060,20-01,"Kalispell, MT",micropolitan,,,1,0,30,2020-03-06,2023-07-21
2020,28100,20-01,"Kankakee, IL",metropolitan,176,"Chicago-Naperville, IL-IN-WI",1,0,17,2020-03-06,2023-07-21
2020,28140,20-01,"Kansas City, MO-KS",metropolitan,312,"Kansas City-Overland Park-Kansas City, MO-KS",14,0,"20,29",2020-03-06,2023-07-21
2020,28180,20-01,"Kapaa, HI",micropolitan,,,1,0,15,2020-03-06,2023-07-21
2020,28260,20-01,"Kearney, NE",micropolitan,,,2,0,31,2020-03-06,2023-07-21
2020,28300,20-01,"Keene, NH",micropolitan,,,1,0,33,2020-03-06,2023-07-21
2020,28340,20-01,"Kendallville, IN",micropolitan,258,"Fort Wayne-Huntington-Auburn, IN",1,0,18,2020-03-06,2023-07-21
2020,28380,20-01,"Kennett, MO",micropolitan,,,1,0,29,2020-03-06,2023-07-21
2020,28420,20-01,"Kennewick-Richland, WA",metropolitan,313,"Kennewick-Richland-Walla Walla, WA",2,0,53,2020-03-06,2023-07-21
2020,28500,20-01,"Kerrville, TX",micropolitan,314,"Kerrville-Fredericksburg, TX",1,0,48,2020-03-06,2023-07-21
2020,28540,20-01,"Ketchikan, AK",micropolitan,,,1,0,02,2020-03-06,2023-07-21
2020,28580,20-01,"Key West, FL",micropolitan,370,"Miami-Port St. Lucie-Fort Lauderdale, FL",1,0,12,2020-03-06,2023-07-21
2020,28620,20-01,"Kill Devil Hills, NC",micropolitan,545,"Virginia Beach-Norfolk, VA-NC",1,0,37,2020-03-06,2023-07-21
2020,28660,20-01,"Killeen-Temple, TX",metropolitan,,,3,0,48,2020-03-06,2023-07-21
2020,28700,20-01,"Kingsport-Bristol, TN-VA",metropolitan,304,"Johnson City-Kingsport-Bristol, TN-VA",5,0,"47,51",2020-03-06,2023-07-21
2020,28740,20-01,"Kingston, NY",metropolitan,408,"New York-Newark, NY-NJ-CT-PA",1,0,36,2020-03-06,2023-07-21
2020,28780,20-01,"Kingsville, TX",micropolitan,204,"Corpus Christi-Kingsville-Alice, TX",2,0,48,2020-03-06,2023-07-21
2020,28820,20-01,"Kinston, NC",micropolitan,272,"Greenville-Kinston-Washington, NC",1,0,37,2020-03-06,2023-07-21
2020,28860,20-01,"Kirksville, MO",micropolitan,,,2,0,29,2020-03-06,2023-07-21
2020,28900,20-01,"Klamath Falls, OR",micropolitan,,,1,0,41,2020-03-06,2023-07-21
2020,28940,20-01,"Knoxville, TN",metropolitan,315,"Knoxville-Morristown-Sevierville, TN",8,0,47,2020-03-06,2023-07-21
2020,29020,20-01,"Kokomo, IN",metropolitan,316,"Kokomo-Peru, IN",1,0,18,2020-03-06,2023-07-21
2020,29060,20-01,"Laconia, NH",micropolitan,148,"Boston-Worcester-Providence, MA-RI-NH-CT",1,0,33,2020-03-06,2023-07-21
2020,29100,20-01,"La Crosse-Onalaska, WI-MN",metropolitan,,,2,0,"27,55",2020-03-06,2023-07-21
2020,29180,20-01,"Lafayette, LA",metropolitan,318,"Lafayette-Opelousas-Morgan City, LA",5,0,22,2020-03-06,2023-07-21
2020,29200,20-01,"Lafayette-West Lafayette, IN",metropolitan,320,"Lafayette-West Lafayette-Frankfort, IN",4,0,18,2020-03-06,2023-07-21
2020,29260,20-01,"La Grande, OR",micropolitan,,,1,0,41,2020-03-06,2023-07-21
2020,29300,20-01,"LaGrange, GA-AL",micropolitan,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",2,0,"01,13",2020-03-06,2023-07-21
2020,29340,20-01,"Lake Charles, LA",metropolitan,324,"Lake Charles-Jennings, LA",2,0,22,2020-03-06,2023-07-21
2020,29380,20-01,"Lake City, FL",micropolitan,264,"Gainesville-Lake City, FL",1,0,12,2020-03-06,2023-07-21
2020,29420,20-01,"Lake Havasu City-Kingman, AZ",metropolitan,,,1,0,04,2020-03-06,2023-07-21
2020,29460,20-01,"Lakeland-Winter Haven, FL",metropolitan,422,"Orlando-Lakeland-Deltona, FL",1,0,12,2020-03-06,2023-07-21
2020,29500,20-01,"Lamesa, TX",micropolitan,,,1,0,48,2020-03-06,2023-07-21
2020,29540,20-01,"Lancaster, PA",metropolitan,,,1,0,42,2020-03-06,2023-07-21
2020,29620,20-01,"Lansing-East Lansing, MI",metropolitan,,,4,0,26,2020-03-06,2023-07-21
2020,29660,20-01,"Laramie, WY",micropolitan,,,1,0,56,2020-03-06,2023-07-21
2020,29700,20-01,"Laredo, TX",metropolitan,,,1,0,48,2020-03-06,2023-07-21
2020,29740,20-01,"Las Cruces, NM",metropolitan,238,"El Paso-Las Cruces, TX-NM",1,0,35,2020-03-06,2023-07-21
2020,29780,20-01,"Las Vegas, NM",micropolitan,106,"Albuquerque-Santa Fe-Las Vegas, NM",2,0,35,2020-03-06,2023-07-21
2020,29820,20-01,"Las Vegas-Henderson-Paradise, NV",metropolitan,332,"Las Vegas-Henderson, NV",1,0,32,2020-03-06,2023-07-21
2020,29860,20-01,"Laurel, MS",micropolitan,279,"Hattiesburg-Laurel, MS",2,0,28,2020-03-06,2023-07-21
2020,29900,20-01,"Laurinburg, NC",micropolitan,246,"Fayetteville-Sanford-Lumberton, NC",1,0,37,2020-03-06,2023-07-21
2020,29940,20-01,"Lawrence, KS",metropolitan,312,"Kansas City-Overland Park-Kansas City, MO-KS",1,0,20,2020-03-06,2023-07-21
2020,29980,20-01,"Lawrenceburg, TN",micropolitan,400,"Nashville-Davidson--Murfreesboro, TN",1,0,47,2020-03-06,2023-07-21
2020,30020,20-01,"Lawton, OK",metropolitan,,,2,0,40,2020-03-06,2023-07-21
2020,30060,20-01,"Lebanon, MO",micropolitan,,,1,0,29,2020-03-06,2023-07-21
2020,30100,20-01,"Lebanon, NH-VT",micropolitan,,,4,0,"33,50",2020-03-06,2023-07-21
2020,30140,20-01,"Lebanon, PA",metropolitan,276,"Harrisburg-York-Lebanon, PA",1,0,42,2020-03-06,2023-07-21
2020,30220,20-01,"Levelland, TX",micropolitan,352,"Lubbock-Plainview-Levelland, TX",1,0,48,2020-03-06,2023-07-21
2020,30260,20-01,"Lewisburg, PA",micropolitan,146,"Bloomsburg-Berwick-Sunbury, PA",1,0,42,2020-03-06,2023-07-21
2020,30280,20-01,"Lewisburg, TN",micropolitan,400,"Nashville-Davidson--Murfreesboro, TN",1,0,47,2020-03-06,2023-07-21
2020,30300,20-01,"Lewiston, ID-WA",metropolitan,,,2,0,"16,53",2020-03-06,2023-07-21
2020,30340,20-01,"Lewiston-Auburn, ME",metropolitan,438,"Portland-Lewiston-South Portland, ME",1,0,23,2020-03-06,2023-07-21
2020,30380,20-01,"Lewistown, PA",micropolitan,,,1,0,42,2020-03-06,2023-07-21
2020,30420,20-01,"Lexington, NE",micropolitan,,,2,0,31,2020-03-06,2023-07-21
2020,30460,20-01,"Lexington-Fayette, KY",metropolitan,336,"Lexington-Fayette--Richmond--Frankfort, KY",6,0,21,2020-03-06,2023-07-21
2020,30580,20-01,"Liberal, KS",micropolitan,,,1,0,20,2020-03-06,2023-07-21
2020,30620,20-01,"Lima, OH",metropolitan,338,"Lima-Van Wert-Celina, OH",1,0,39,2020-03-06,2023-07-21
2020,30660,20-01,"Lincoln, IL",micropolitan,522,"Springfield-Jacksonville-Lincoln, IL",1,0,17,2020-03-06,2023-07-21
2020,30700,20-01,"Lincoln, NE",metropolitan,339,"Lincoln-Beatrice, NE",2,0,31,2020-03-06,2023-07-21
2020,30780,20-01,"Little Rock-North Little Rock-Conway, AR",metropolitan,340,"Little Rock-North Little Rock, AR",6,0,05,2020-03-06,2023-07-21
2020,30820,20-01,"Lock Haven, PA",micropolitan,558,"Williamsport-Lock Haven, PA",1,0,42,2020-03-06,2023-07-21
2020,30860,20-01,"Logan, UT-ID",metropolitan,,,2,0,"16,49",2020-03-06,2023-07-21
2020,30900,20-01,"Logansport, IN",micropolitan,,,1,0,18,2020-03-06,2023-07-21
2020,30940,20-01,"London, KY",micropolitan,,,4,0,21,2020-03-06,2023-07-21
2020,30980,20-01,"Longview, TX",metropolitan,,,4,0,48,2020-03-06,2023-07-21
2020,31020,20-01,"Longview, WA",metropolitan,440,"Portland-Vancouver-Salem, OR-WA",1,0,53,2020-03-06,2023-07-21
2020,31060,20-01,"Los Alamos, NM",micropolitan,106,"Albuquerque-Santa Fe-Las Vegas, NM",1,0,35,2020-03-06,2023-07-21
2020,31080,20-01,"Los Angeles-Long Beach-Anaheim, CA",metropolitan,348,"Los Angeles-Long Beach, CA",2,2,06,2020-03-06,2023-07-21
2020,31140,20-01,"Louisville/Jefferson County, KY-IN",metropolitan,350,"Louisville/Jefferson County--Elizabethtown--Bardstown, KY-IN",10,0,"18,21",2020-03-06,2023-07-21
2020,31180,20-01,"Lubbock, TX",metropolitan,352,"Lubbock-Plainview-Levelland, TX",3,0,48,2020-03-06,2023-07-21
2020,31220,20-01,"Ludington, MI",micropolitan,,,1,0,26,2020-03-06,2023-07-21
2020,31260,20-01,"Lufkin, TX",micropolitan,,,1,0,48,2020-03-06,2023-07-21
2020,31300,20-01,"Lumberton, NC",micropolitan,246,"Fayetteville-Sanford-Lumberton, NC",1,0,37,2020-03-06,2023-07-21
2020,31340,20-01,"Lynchburg, VA",metropolitan,,,5,0,51,2020-03-06,2023-07-21
2020,31380,20-01,"Macomb, IL",micropolitan,,,1,0,17,2020-03-06,2023-07-21
2020,31420,20-01,"Macon-Bibb County, GA",metropolitan,356,"Macon-Bibb County--Warner Robins, GA",5,0,13,2020-03-06,2023-07-21
2020,31460,20-01,"Madera, CA",metropolitan,260,"Fresno-Madera-Hanford, CA",1,0,06,2020-03-06,2023-07-21
2020,31500,20-01,"Madison, IN",micropolitan,,,1,0,18,2020-03-06,2023-07-21
2020,31540,20-01,"Madison, WI",metropolitan,357,"Madison-Janesville-Beloit, WI",4,0,55,2020-03-06,2023-07-21
2020,31580,20-01,"Madisonville, KY",micropolitan,,,1,0,21,2020-03-06,2023-07-21
2020,31620,20-01,"Magnolia, AR",micropolitan,,,1,0,05,2020-03-06,2023-07-21
2020,31660,20-01,"Malone, NY",micropolitan,,,1,0,36,2020-03-06,2023-07-21
2020,31680,20-01,"Malvern, AR",micropolitan,284,"Hot Springs-Malvern, AR",1,0,05,2020-03-06,2023-07-21
2020,31700,20-01,"Manchester-Nashua, NH",metropolitan,148,"Boston-Worcester-Providence, MA-RI-NH-CT",1,0,33,2020-03-06,2023-07-21
2020,31740,20-01,"Manhattan, KS",metropolitan,,,3,0,20,2020-03-06,2023-07-21
2020,31820,20-01,"Manitowoc, WI",micropolitan,,,1,0,55,2020-03-06,2023-07-21
2020,31860,20-01,"Mankato, MN",metropolitan,359,"Mankato-New Ulm, MN",2,0,27,2020-03-06,2023-07-21
2020,31900,20-01,"Mansfield, OH",metropolitan,360,"Mansfield-Ashland-Bucyrus, OH",1,0,39,2020-03-06,2023-07-21
2020,31930,20-01,"Marietta, OH",micropolitan,425,"Parkersburg-Marietta-Vienna, WV-OH",1,0,39,2020-03-06,2023-07-21
2020,31940,20-01,"Marinette, WI-MI",micropolitan,361,"Marinette-Iron Mountain, WI-MI",2,0,"26,55",2020-03-06,2023-07-21
2020,31980,20-01,"Marion, IN",micropolitan,,,1,0,18,2020-03-06,2023-07-21
2020,32000,20-01,"Marion, NC",micropolitan,120,"Asheville-Marion-Brevard, NC",1,0,37,2020-03-06,2023-07-21
2020,32020,20-01,"Marion, OH",micropolitan,198,"Columbus-Marion-Zanesville, OH",1,0,39,2020-03-06,2023-07-21
2020,32100,20-01,"Marquette, MI",micropolitan,,,1,0,26,2020-03-06,2023-07-21
2020,32140,20-01,"Marshall, MN",micropolitan,,,1,0,27,2020-03-06,2023-07-21
2020,32180,20-01,"Marshall, MO",micropolitan,,,1,0,29,2020-03-06,2023-07-21
2020,32260,20-01,"Marshalltown, IA",micropolitan,,,1,0,19,2020-03-06,2023-07-21
2020,32280,20-01,"Martin, TN",micropolitan,362,"Martin-Union City, TN",1,0,47,2020-03-06,2023-07-21
2020,32300,20-01,"Martinsville, VA",micropolitan,,,2,0,51,2020-03-06,2023-07-21
2020,32340,20-01,"Maryville, MO",micropolitan,,,1,0,29,2020-03-06,2023-07-21
2020,32380,20-01,"Mason City, IA",micropolitan,,,2,0,19,2020-03-06,2023-07-21
2020,32420,20-01,"Mayagüez, PR",metropolitan,364,"Mayagüez-San Germán, PR",3,0,72,2020-03-06,2023-07-21
2020,32460,20-01,"Mayfield, KY",micropolitan,424,"Paducah-Mayfield, KY-IL",1,0,21,2020-03-06,2023-07-21
2020,32500,20-01,"Maysville, KY",micropolitan,178,"Cincinnati-Wilmington-Maysville, OH-KY-IN",1,0,21,2020-03-06,2023-07-21
2020,32540,20-01,"McAlester, OK",micropolitan,,,1,0,40,2020-03-06,2023-07-21
2020,32580,20-01,"McAllen-Edinburg-Mission, TX",metropolitan,365,"McAllen-Edinburg, TX",1,0,48,2020-03-06,2023-07-21
2020,32620,20-01,"McComb, MS",micropolitan,,,1,0,28,2020-03-06,2023-07-21
2020,32660,20-01,"McMinnville, TN",micropolitan,,,1,0,47,2020-03-06,2023-07-21
2020,32700,20-01,"McPherson, KS",micropolitan,,,1,0,20,2020-03-06,2023-07-21
2020,32740,20-01,"Meadville, PA",micropolitan,240,"Erie-Meadville, PA",1,0,42,2020-03-06,2023-07-21
2020,32780,20-01,"Medford, OR",metropolitan,366,"Medford-Grants Pass, OR",1,0,41,2020-03-06,2023-07-21
2020,32820,20-01,"Memphis, TN-MS-AR",metropolitan,368,"Memphis-Forrest City, TN-MS-AR",8,0,"05,28,47",2020-03-06,2023-07-21
2020,32860,20-01,"Menomonie, WI",micropolitan,232,"Eau Claire-Menomonie, WI",1,0,55,2020-03-06,2023-07-21
2020,32900,20-01,"Merced, CA",metropolitan,488,"San Jose-San Francisco-Oakland, CA",1,0,06,2020-03-06,2023-07-21
2020,32940,20-01,"Meridian, MS",micropolitan,,,3,0,28,2020-03-06,2023-07-21
2020,33020,20-01,"Mexico, MO",micropolitan,190,"Columbia-Moberly-Mexico, MO",1,0,29,2020-03-06,2023-07-21
2020,33060,20-01,"Miami, OK",micropolitan,309,"Joplin-Miami, MO-OK",1,0,40,2020-03-06,2023-07-21
2020,33100,20-01,"Miami-Fort Lauderdale-Pompano Beach, FL",metropolitan,370,"Miami-Port St. Lucie-Fort Lauderdale, FL",3,3,12,2020-03-06,2023-07-21
2020,33140,20-01,"Michigan City-La Porte, IN",metropolitan,176,"Chicago-Naperville, IL-IN-WI",1,0,18,2020-03-06,2023-07-21
2020,33180,20-01,"Middlesborough, KY",micropolitan,,,1,0,21,2020-03-06,2023-07-21
2020,33220,20-01,"Midland, MI",metropolitan,474,"Saginaw-Midland-Bay City, MI",1,0,26,2020-03-06,2023-07-21
2020,33260,20-01,"Midland, TX",metropolitan,372,"Midland-Odessa, TX",2,0,48,2020-03-06,2023-07-21
2020,33300,20-01,"Milledgeville, GA",micropolitan,,,2,0,13,2020-03-06,2023-07-21
2020,33340,20-01,"Milwaukee-Waukesha, WI",metropolitan,376,"Milwaukee-Racine-Waukesha, WI",4,0,55,2020-03-06,2023-07-21
2020,33380,20-01,"Minden, LA",micropolitan,508,"Shreveport-Bossier City-Minden, LA",1,0,22,2020-03-06,2023-07-21
2020,33420,20-01,"Mineral Wells, TX",micropolitan,206,"Dallas-Fort Worth, TX-OK",1,0,48,2020-03-06,2023-07-21
2020,33460,20-01,"Minneapolis-St. Paul-Bloomington, MN-WI",metropolitan,378,"Minneapolis-St. Paul, MN-WI",15,0,"27,55",2020-03-06,2023-07-21
2020,33500,20-01,"Minot, ND",micropolitan,,,3,0,38,2020-03-06,2023-07-21
2020,33540,20-01,"Missoula, MT",metropolitan,,,1,0,30,2020-03-06,2023-07-21
2020,33580,20-01,"Mitchell, SD",micropolitan,,,2,0,46,2020-03-06,2023-07-21
2020,33620,20-01,"Moberly, MO",micropolitan,190,"Columbia-Moberly-Mexico, MO",1,0,29,2020-03-06,2023-07-21
2020,33660,20-01,"Mobile, AL",metropolitan,380,"Mobile-Daphne-Fairhope, AL",2,0,01,2020-03-06,2023-07-21
2020,33700,20-01,"Modesto, CA",metropolitan,488,"San Jose-San Francisco-Oakland, CA",1,0,06,2020-03-06,2023-07-21
2020,33740,20-01,"Monroe, LA",metropolitan,384,"Monroe-Ruston, LA",3,0,22,2020-03-06,2023-07-21
2020,33780,20-01,"Monroe, MI",metropolitan,220,"Detroit-Warren-Ann Arbor, MI",1,0,26,2020-03-06,2023-07-21
2020,33860,20-01,"Montgomery, AL",metropolitan,388,"Montgomery-Selma-Alexander City, AL",4,0,01,2020-03-06,2023-07-21
2020,33940,20-01,"Montrose, CO",micropolitan,,,2,0,08,2020-03-06,2023-07-21
2020,33980,20-01,"Morehead City, NC",micropolitan,404,"New Bern-Morehead City, NC",1,0,37,2020-03-06,2023-07-21
2020,34020,20-01,"Morgan City, LA",micropolitan,318,"Lafayette-Opelousas-Morgan City, LA",1,0,22,2020-03-06,2023-07-21
2020,34060,20-01,"Morgantown, WV",metropolitan,390,"Morgantown-Fairmont, WV",2,0,54,2020-03-06,2023-07-21
2020,34100,20-01,"Morristown, TN",metropolitan,315,"Knoxville-Morristown-Sevierville, TN",3,0,47,2020-03-06,2023-07-21
2020,34140,20-01,"Moscow, ID",micropolitan,446,"Pullman-Moscow, WA-ID",1,0,16,2020-03-06,2023-07-21
2020,34180,20-01,"Moses Lake, WA",micropolitan,393,"Moses Lake-Othello, WA",1,0,53,2020-03-06,2023-07-21
2020,34220,20-01,"Moultrie, GA",micropolitan,,,1,0,13,2020-03-06,2023-07-21
2020,34260,20-01,"Mountain Home, AR",micropolitan,,,1,0,05,2020-03-06,2023-07-21
2020,34300,20-01,"Mountain Home, ID",micropolitan,147,"Boise City-Mountain Home-Ontario, ID-OR",1,0,16,2020-03-06,2023-07-21
2020,34340,20-01,"Mount Airy, NC",micropolitan,268,"Greensboro--Winston-Salem--High Point, NC",1,0,37,2020-03-06,2023-07-21
2020,34350,20-01,"Mount Gay-Shamrock, WV",micropolitan,170,"Charleston-Huntington-Ashland, WV-OH-KY",1,0,54,2020-03-06,2023-07-21
2020,34380,20-01,"Mount Pleasant, MI",micropolitan,394,"Mount Pleasant-Alma, MI",1,0,26,2020-03-06,2023-07-21
2020,34420,20-01,"Mount Pleasant, TX",micropolitan,,,2,0,48,2020-03-06,2023-07-21
